,text,rating
10,"I’ve been getting into reading more the past month or so. Between getting ebooks thru Libby from the library to physical books, I’ve found that I’m enjoying reading books off the kindle app on my iPhone so much for its convenience and much lighter than a physical book. So I held out on buying a kindle thinking “well I have the app”

Then I found myself having to charge my phone more regularly at work between working on my phone and reading when I have a few minutes. And I didn’t quite like that.

So I caved and got the kindle paperwhite on sale for $99 using an Amazon gift card I got for Christmas thinking, I’ll try it for 30 days and see how I like it.

Welllllll three days later I’m already strolling thru TikTok kindle refreshing deciding how I wanna decorate my kindle.",5.0
11,"This is the best purchase I've made in a while. I decided to buy myself this as a birthday present to start reading books. Adding Kindle Unlimited gives me thousands of options to read for free. The fact this puts no strain on my eyes and is so lightweight make it perfect for reading books for hours and not even realize the time that's gone by. The screen really does look like you're reading a real book. I got myself a Kindle Fire HD 10 for everything else such as Comic Books, Movies/Shows, Picture books, etc.. but for just reading books with only texts you simply can't beat this Kindle Paperweight. I almost went with the 6"" but the cost is so close with the 6.8"" that I decided to go slightly bigger and I'm happy I did.",5.0
12,"I have two of these, one to keep at work and one to keep at home. So far, I like the bigger screen size compared to the last model from 2018 (Paperwhite 4 gen 10). I did like the last model’s weight a little better, but the slightly heavier weight is not a deal breaker in order to have a larger easier to read screen. Also an improvement over the previous one that I had is the page turning responsiveness. Almost instant with a touch when the other one was often clunky in its responsiveness to touch.

The night light for reading in a dark room is nice. Also the ability to set times when it automatically goes to a warmer light is nice as well.

I do recommend this reader, although I wouldn’t have bought it at the current full price. Mine were purchased via Amazon warehouse as used, (almost half the price) and I honestly couldn’t tell the difference. Even if I could discern a difference in condition, I was planning on and did place a decalgirl skin over it so it would have covered any potential scuffs (there were none). I definitely recommend anyone put these on their kindle to give a little personality and scuff protection to the plain kindle.",5.0
13,"The Kindle Paperwhite is a fantastic e-reader that has revolutionized the way many people read. As an avid reader myself, I can attest to the fact that the Paperwhite is an incredibly convenient device to have. It's lightweight, portable, and easy to use, and the display is easy on the eyes, even after hours of reading.

One of the things I appreciate about the Kindle Paperwhite is its long battery life. With a single charge, the device can last for weeks, even with daily use. This makes it an ideal travel companion, as you don't need to worry about carrying around extra chargers or finding an outlet.

Another feature I love about the Kindle Paperwhite is its integration with Amazon's Kindle store. It's incredibly easy to browse and purchase books from the store, and the selection of titles is vast. Plus, with Amazon's Kindle Unlimited subscription service, you have access to a massive library of books for a flat monthly fee.

Overall, I highly recommend the Kindle Paperwhite to anyone who loves to read. It's a great device that provides an excellent reading experience and makes it easy to carry your entire library with you wherever you go.",5.0
14,"My wife was using her laptop with the Kindle app to read eBooks. But her two choices were to sit at a table or hold her laptop on her lap. She didn't think it funny when I said they named it a ""laptop"" for a reason. Anyway, this device was a perfect early Mother's Day gift. Super easy to setup and get eBooks from the local library. She loves the long battery life, easy to read screen, and the fact it picks up right where you left off. Highly recommended by her, and oh by me as well. Happy wife, happy life.",5.0
15,"I've been getting by using Kindle on my Android and iPad for many years but I couldn't pass up a great sale on the Paperwhite, especially with summer coming. I LOVE reading outdoors and my other devices obviously do not work well in the sunlight.

Pros:
Amazing battery life
Perfect size & lightweight
Can read in bright sunlight
No strain on eyes at night
Dark mode + warmth filter
Easy to highlight & use dictionary
No distractions (texts, notifications, social media, web browser.. all the usual things that would interrupt my reading)

Cons:
Slow to react when moving between books and screens. The other day I could not get to the menu to go back to my library despite pressing the right area. It also does not integrate with Hoopla.

These cons are very few over the benefits of having a dedicated eBook reader. Can't believe I waited this long to get one!",5.0
16,"I had one of the earlier kindles, and the screen was so tiny, reading on it was a pain. So then I went to Android tablets with moon + reader and kindle app, and I really liked that combo, but I would find myself replacing my (used) tablet almost every year with another used tablet. Not sure why I was so reluctant to spend money on an ereader, because I use it every night for over a decade when I got my first ereader.

One of the main reasons I wanted an ereader was because like I said, I read at night, and I had probably gone thru 10 different book lights. Most of them had issues with not wanting to stay where I positioned it, being too heavy to be supported by a paperback, or they would just finally run out of batteries and it was cheaper to get something else than to try to figure out how to put new ones in (always specialized batteries). I also didn’t like holding the book, keeping the page open, and I have sensory issues where I HATE the feeling of dry paper against my skin. So the reader took care of all of these things for me.

I’ve been lusting after a paperwhite since they came out, because reading a regular tablet in the sun is almost impossible. When I first opened the package with the tablet, I thought the lock screen was a sticker. Then I realized, nope, that’s all screen! Large, beautiful, non-reflective screen! My near vision is going, so enlarging the font is nice, and I really love being able to look up the definition/pronunciation of a word from from the reader. I got denim blue and a cheap, cute case.",5.0
17,"Dislikes: 1. The touchscreen lacks responsiveness, sometimes have to tap two or more times. This is super annoying. I own a Kindle Voyage that is several years old that doesn't have this issue. 2. The home screen display setup. It's a cluster. 3. The power button position at the bottom right. I haven't hit it on accident yet because I'm a lefty. But seriously, bad location.

Likes 1. Screen size is larger than the Voyage. 2. The e-reader itself is SUPER light - like lighter than my phone. That being said, I did buy a cover to protect it and the magnetic bit does add some weight. AND drum roll please.... 3. The only reason I elected to upgrade (because let's face it the Voyage is pretty much the best ever built) the warm light options. I sit at a computer for at least 10 - 12 hours a day. By the end of the day my eyes are super tired. The last thing I want is to stare at a bright screen while trying to wind down from my day. The warm light options allow me to read without straining my eyes.

Notes: There are less cover options for the 6.8"" screen. The battery life is likely overstated if you read often or a lot on the weekends. I read about 1.5 hours a day. I've had for 2 weeks and it's down to 49% from a full charge. The denim and olive were on sale when I purchased - $30 cheaper than the black. I purchased mostly for the warm light options. I usually return books when finished so don't really require the 16GB storage space.

I cut one star due to lack of responsiveness on the touch screen. It's 2023, that issue should have been resolved by now.",5.0
18,"I bought the very first Kindle back in 2008, the original one with all the buttons, very unwieldy, lol. I have purchased many Paperwhites over the years for both me and my son. My newest one is the latest version, 11. I bought the ""10"" at the end of 2020 and in a little over a year it wouldn't hold a charge. Maybe I should have tried to return it but I decided just to get the new one asI love my Kindles.....well, I did but I'm very very annoyed with this version 11. Why on Earth, after several successful versions of the Kindle Paperwhite, did Amazon remove the ability to remove books from the device without deleting them permanently? Did they think that was an upgrade? I've looked at the Kindle guide on the device, I've tried to find a way to remove from device under Content and Devices on the website, I've googled and read about many many folks who are unhappy with this inability and I have to wonder why Amazon would do this. I don't create Collections, never have and never will, and I'm reading that even if you remove a book from your Collections it still stays on your Library list. I do not want to go through 600 books on my list to find what I want. For years I've been reading a book and immediately removing it from the device so I wouldn't have this problem. I'm charging my version 10 Paperwhite and think I may be using it more than the new one if it'll hold a charge for a few days. I don't really want to keep adding books to the new one that I can never take off.",5.0
19,"I miss my ancient model 2 (second model built) but I finally had to retire it. Yes, it had buttons on the side to deal with, but it wasn't a big deal. This one is much lighter, and the screen is easier to read, but I often have to run my finger across the screen several times to turn the page. Also, it will occasionally bounce to another page other than the next. Using the button to turn the page on my #2 never failed. If I wasn't sure what a word meant, I simply highlighted it, and a short definition would appear on the bottom of the page. I really liked that, but I have not found anything similar on this one. All-in-all, this one works fine and I do not regret buying it, neither would I dissuade anyone from buying this.",5.0
20,"I've resisted getting an eReader for years. I always held the opinion that if I was going to read I wanted to feel a book in my hands. The paper white changed my mind after my wife let me play with hers one night. The screen is very easy on your eyes unlike looking at a tablet or computer screen. Plus the slim profile makes it so easy to carry around that I find myself reading exponentially more than I ever have.
Only criticism is that the kindle store is a bit slow. However, I have to admit and remind myself, this is not a tablet or cell phone, it's an eReader for reading books. Once you have your choice of book downloaded and start reading (using it for its intended purpose) it is phenomenal. I also love the ability to highlight sections of text, or select a word I'm unfamiliar with and immediately get a definition from the internal dictionary.",5.0
21,"I spent days, weeks, debating on a kindle because I LOVE HAVING BOOKS AND HOLDING BOOKS. SMELLING BOOKS!
But I wanted the ease of reading books I don't have yet in a series, without waiting for time to go buy or check out. Granted for me the ""download"" things from Kindle are confusing at times. But with only a couple days in, I'm learning.
I also wanted the ease of reading in bed.

Here are some things I have taken note on.

This is cheaper than the NOOK line. And I have had a nook before, several years ago(the nook still works but slow), and they seem similar but the access of books is easier (for me) with Amazon.
The touch screen is responsive. There is a slight delay but really it's not that breaking for me.
I went with the papaerwhite because of the ""warm light"". I can't do LED full on, all my devices have blue light filters/warm light, ON nearly all the way. So for me that was huge!

You CANNOT download apps to this, strictly books from the Kindle library. There was a update for my new one, for the software. (I checked for an update right after starting it) Which I'm not sure what it did but I CAN DOWNLOAD BOOKS DIRECTLY FROM MY KINDLE, FROM THE KINDLE LIBRARY! Some people said you couldn't, with mine and the update I can.

It's lightweight which is awesome for holding it up at night or in the car. It's also waterproof, so bathtub reading is there, or beach/pool.

You can also use your Kindle app to download books to your Kindle wherever you are at.
You can get Libby and send borrowed books to the Kindle. Again you CANNOT download apps to this Kindle, you have to have Libby on another device and set up your kindle within the app.

I have the ads on mine, it hasn't been disruptive at all.
Reading has been comfortable. As in, it looks like a book page! Which is a small, yet amazing thing!

You can also, highlight words and it instantly look it up via internet, highlight sentences, make notes and such.

You can make collections to add certain books to, which for me isn't really needed but cool.

I would opt in for the free months of Kindle unlimited to just experience it! I like the magazines. Though remember this is strictly black and white so no color pages or pictures.

No headphone jack which is sucky (yes I know less places to get water in) but it does have Bluetooth for headphones.

Mmmm....what else.......
Really for an e-reader, my opinion, this is a great option. Price is of course always something we look at. And I was torn at first, but again the warm light and waterproof helped sway me.

I have enjoyed it so far.

I hope this helps some of you!
Happy reading!",5.0
